Time,Cyl[1].WP_Time,Cyl[2].WP_Time,Cyl[3].WP_Time,Cyl[4].WP_Time,Cyl[5].WP_Time,Cyl[6].WP_Time,Cyl[7].WP_Time,Cyl[8].WP_Time,Cyl[9].WP_Time,Cyl[10].WP_Time,Cyl[11].WP_Time,Cyl[12].WP_Time,Cyl[13].WP_Time,Cyl[14].WP_Time,Cyl[15].WP_Time,Cyl[16].WP_Time,Cyl[17].WP_Time,Cyl[18].WP_Time,Cyl[19].WP_Time,Cyl[20].WP_Time,Cyl[21].WP_Time,Cyl[22].WP_Time,Cyl[23].WP_Time,Cyl[24].WP_Time,Cyl[25].WP_Time,Cyl[26].WP_Time,Cyl[27].WP_Time,Cyl[28].WP_Time,Cyl[29].WP_Time,Cyl[30].WP_Time,Cyl[31].WP_Time,Cyl[32].WP_Time,Cyl[33].WP_Time,Cyl[34].WP_Time,Cyl[35].WP_Time,Cyl[36].WP_Time,Cyl[37].WP_Time,Cyl[38].WP_Time,Cyl[39].WP_Time,Cyl[40].WP_Time,Cyl[41].WP_Time,Cyl[42].WP_Time,Cyl[43].WP_Time,Cyl[44].WP_Time,Cyl[45].WP_Time,Cyl[46].WP_Time,Cyl[47].WP_Time,Cyl[48].WP_Time,Cyl[49].WP_Time,Cyl[50].WP_Time,Cyl[1].HP_Time,Cyl[2].HP_Time,Cyl[3].HP_Time,Cyl[4].HP_Time,Cyl[5].HP_Time,Cyl[6].HP_Time,Cyl[7].HP_Time,Cyl[8].HP_Time,Cyl[9].HP_Time,Cyl[10].HP_Time,Cyl[11].HP_Time,Cyl[12].HP_Time,Cyl[13].HP_Time,Cyl[14].HP_Time,Cyl[15].HP_Time,Cyl[16].HP_Time,Cyl[17].HP_Time,Cyl[18].HP_Time,Cyl[19].HP_Time,Cyl[20].HP_Time,Cyl[21].HP_Time,Cyl[22].HP_Time,Cyl[23].HP_Time,Cyl[24].HP_Time,Cyl[25].HP_Time,Cyl[26].HP_Time,Cyl[27].HP_Time,Cyl[28].HP_Time,Cyl[29].HP_Time,Cyl[30].HP_Time,Cyl[31].HP_Time,Cyl[32].HP_Time,Cyl[33].HP_Time,Cyl[34].HP_Time,Cyl[35].HP_Time,Cyl[36].HP_Time,Cyl[37].HP_Time,Cyl[38].HP_Time,Cyl[39].HP_Time,Cyl[40].HP_Time,Cyl[41].HP_Time,Cyl[42].HP_Time,Cyl[43].HP_Time,Cyl[44].HP_Time,Cyl[45].HP_Time,Cyl[46].HP_Time,Cyl[47].HP_Time,Cyl[48].HP_Time,Cyl[49].HP_Time,Cyl[50].HP_Time,Vac[1]_Time,Vac[2]_Time,Vac[3]_Time,Vac[4]_Time,Vac[5]_Time,Vac[6]_Time,Vac[7]_Time,Vac[8]_Time,Vac[9]_Time,Vac[10]_Time
00:50:16 051,0.6297699,0.9093599,0.6166101,0.40618,0.18831,0.81313,0.1539,0.9060502,0.42582,0.23603,0.6814401,0.13361,0.6105901,,0.09908,0.09900998,0.6673098,0.73742,0.13735,0.10815999,0.7258699,0.29652,0.5925903,0.4104599,0.09946001,0.6493598,0.135,0.123,0.43,0.309,0.,1.14201,0.9123998,0.628,0.10891999,0.1452501,0.90703,1.05079,0.6918101,0.14533,0.1413901,1.44691,0.286,0.9863099,,0.11894999,0.12106004,0.5609701,0.5289199,0.1801901,0.13417,0.32001,0.16722,0.76974,0.3868799,0.44037,0.93073,0.17,0.108,0.526,0.374,0.243,0.3,0.0,0.0,0.0,0.0,0.32903,,0.2878001,,,
01:50:16 014,0.63,0.9073198,0.61671,0.4062799,0.18824,0.81363,0.15394,0.9052199,0.42663,0.23654,0.6790902,0.13685,0.6103701,,0.09919997,0.09914,0.66722,0.73683,0.13717,0.10875,0.70777,0.29667,0.5923602,0.41065,0.09954,0.6486298,0.135,0.123,0.43,0.309,0.405,0.433,0.101,,1.14218,0.9137597,0.628,0.10856996,0.14568,0.9105198,1.05365,0.6943901,0.14523,0.1409301,1.4486,0.286,0.98727,,0.11678001,0.12139004,0.5596501,0.528,0.18141,0.13362,0.3199499,0.16762,0.76971,0.3844999,0.44187,0.9320499,0.17,0.108,0.526,0.374,0.243,0.338,0.,0.0,0.0,0.0,0.0,0.31166,,0.2875301,,,
12:50:14 979,0.6303701,0.9062201,0.61666,0.4062099,0.18828,0.81348,0.15389,0.9059297,0.42698,0.2366499,0.6763301,0.13798,0.6105801,,0.09897999,0.09927998,0.6672601,0.7370399,0.13691,0.10926002,0.7011701,0.29645,0.5920902,0.4108,0.09945999,0.6485596,0.135,0.123,0.43,0.3,1.14223,0.9143997,0.628,0.10864999,0.14543,0.9115595,1.05384,0.6955101,0.14555,0.14133,1.44821,0.286,0.9876999,,0.11692002,0.12095002,0.5587501,0.52836,0.18179,0.13383,0.32019,0.16766,0.7697899,0.3856399,0.4444501,0.9330499,0.17,0.108,0.526,0.374,0.243,0.3,0.0,0.0,0.0,0.0,0.31148,,0.2875501,,,
13:50:14 889,0.6303701,0.9062201,0.61666,0.4062099,0.18828,0.81348,0.15389,0.9059297,0.42698,0.2366499,0.6763301,0.13798,0.6105801,,0.09897999,0.09927998,0.6672601,0.7370399,0.13691,0.10926002,0.7011701,0.29645,0.5920902,0.4108,0.09945999,0.6485596,0.135,0.123,0.43,0.3,1.14223,0.9143997,0.628,0.10864999,0.14543,0.9115595,1.05384,0.6955101,0.14555,0.14133,1.44821,0.286,0.9876999,,0.11692002,0.12095002,0.5587501,0.52836,0.18179,0.13383,0.32019,0.16766,0.7697899,0.3856399,0.4444501,0.9330499,0.17,0.108,0.526,0.374,0.243,0.3,0.0,0.0,0.0,0.0,0.31148,,0.2875501,,,
14:50:14 900,0.6303701,0.9062201,0.61666,0.4062099,0.18828,0.81348,0.15389,0.9059297,0.42698,0.2366499,0.6763301,0.13798,0.6105801,,0.09897999,0.09927998,0.6672601,0.7370399,0.13691,0.10926002,0.7011701,0.29645,0.5920902,0.4108,0.09945999,0.6485596,0.135,0.123,0.43,0.3,1.14223,0.9143997,0.628,0.10864999,0.14543,0.9115595,1.05384,0.6955101,0.14555,0.14133,1.44821,0.286,0.9876999,,0.11692002,0.12095002,0.5587501,0.52836,0.18179,0.13383,0.32019,0.16766,0.7697899,0.3856399,0.4444501,0.9330499,0.17,0.108,0.526,0.374,0.243,0.3,0.0,0.0,0.0,0.0,0.31148,,0.2875501,,,
15:50:14 781,0.6303701,0.9062201,0.61666,0.4062099,0.18828,0.81348,0.15389,0.9059297,0.42698,0.2366499,0.6763301,0.13798,0.6105801,,0.09897999,0.09927998,0.6672601,0.7370399,0.13691,0.10926002,0.7011701,0.29645,0.5920902,0.4108,0.09945999,0.6485596,0.135,0.123,0.43,0.3,1.14223,0.9143997,0.628,0.10864999,0.14543,0.9115595,1.05384,0.6955101,0.14555,0.14133,1.44821,0.286,0.9876999,,0.11692002,0.12095002,0.5587501,0.52836,0.18179,0.13383,0.32019,0.16766,0.7697899,0.3856399,0.4444501,0.9330499,0.17,0.108,0.526,0.374,0.243,0.3,0.0,0.0,0.0,0.0,0.31148,,0.2875501,,,
16:50:14 784,0.6303701,0.9062201,0.61666,0.4062099,0.18828,0.81348,0.15389,0.9059297,0.42698,0.2366499,0.6763301,0.13798,0.6105801,,0.09897999,0.09927998,0.6672601,0.7370399,0.13691,0.10926002,0.7011701,0.29645,0.5920902,0.4108,0.09945999,0.6485596,0.135,0.123,0.43,0.3,1.14223,0.9143997,0.628,0.10864999,0.14543,0.9115595,1.05384,0.6955101,0.14555,0.14133,1.44821,0.286,0.9876999,,0.11692002,0.12095002,0.5587501,0.52836,0.18179,0.13383,0.32019,0.16766,0.7697899,0.3856399,0.4444501,0.9330499,0.17,0.108,0.526,0.374,0.243,0.3,0.0,0.0,0.0,0.0,0.31148,,0.2875501,,,
17:50:14 743,0.6303701,0.9062201,0.61666,0.4062099,0.18828,0.81348,0.15389,0.9059297,0.42698,0.2366499,0.6763301,0.13798,0.6105801,,0.09897999,0.09927998,0.6672601,0.7370399,0.13691,0.10926002,0.7011701,0.29645,0.5920902,0.4108,0.09945999,0.6485596,0.135,0.123,0.43,0.3,1.14223,0.9143997,0.628,0.10864999,0.14543,0.9115595,1.05384,0.6955101,0.14555,0.14133,1.44821,0.286,0.9876999,,0.11692002,0.12095002,0.5587501,0.52836,0.18179,0.13383,0.32019,0.16766,0.7697899,0.3856399,0.4444501,0.9330499,0.17,0.108,0.526,0.374,0.243,0.3,0.0,0.0,0.0,0.0,0.31148,,0.2875501,,,
18:50:14 640,0.6303701,0.9062201,0.61666,0.4062099,0.18828,0.81348,0.15389,0.9059297,0.42698,0.2366499,0.6763301,0.13798,0.6105801,,0.09897999,0.09927998,0.6672601,0.7370399,0.13691,0.10926002,0.7011701,0.29645,0.5920902,0.4108,0.09945999,0.6485596,0.135,0.123,0.43,0.3,1.14223,0.9143997,0.628,0.10864999,0.14543,0.9115595,1.05384,0.6955101,0.14555,0.14133,1.44821,0.286,0.9876999,,0.11692002,0.12095002,0.5587501,0.52836,0.18179,0.13383,0.32019,0.16766,0.7697899,0.3856399,0.4444501,0.9330499,0.17,0.108,0.526,0.374,0.243,0.3,0.0,0.0,0.0,0.0,0.31148,,0.2875501,,,
19:50:14 716,0.6303701,0.9062201,0.61666,0.4062099,0.18828,0.81348,0.15389,0.9059297,0.42698,0.2366499,0.6763301,0.13798,0.6105801,,0.09897999,0.09927998,0.6672601,0.7370399,0.13691,0.10926002,0.7011701,0.29645,0.5920902,0.4108,0.09945999,0.6485596,0.135,0.123,0.43,0.3,1.14223,0.9143997,0.628,0.10864999,0.14543,0.9115595,1.05384,0.6955101,0.14555,0.14133,1.44821,0.286,0.9876999,,0.11692002,0.12095002,0.5587501,0.52836,0.18179,0.13383,0.32019,0.16766,0.7697899,0.3856399,0.4444501,0.9330499,0.17,0.108,0.526,0.374,0.243,0.3,0.0,0.0,0.0,0.0,0.31148,,0.2875501,,,
20:50:14 540,0.6303701,0.9062201,0.61666,0.4062099,0.18828,0.81348,0.15389,0.9059297,0.42698,0.2366499,0.6763301,0.13798,0.6105801,,0.09897999,0.09927998,0.6672601,0.7370399,0.13691,0.10926002,0.7011701,0.29645,0.5920902,0.4108,0.09945999,0.6485596,0.135,0.123,0.43,0.3,1.14223,0.9143997,0.628,0.10864999,0.14543,0.9115595,1.05384,0.6955101,0.14555,0.14133,1.44821,0.286,0.9876999,,0.11692002,0.12095002,0.5587501,0.52836,0.18179,0.13383,0.32019,0.16766,0.7697899,0.3856399,0.4444501,0.9330499,0.17,0.108,0.526,0.374,0.243,0.3,0.0,0.0,0.0,0.0,0.31148,,0.2875501,,,
21:50:14 452,0.6303701,0.9062201,0.61666,0.4062099,0.18828,0.81348,0.15389,0.9059297,0.42698,0.2366499,0.6763301,0.13798,0.6105801,,0.09897999,0.09927998,0.6672601,0.7370399,0.13691,0.10926002,0.7011701,0.29645,0.5920902,0.4108,0.09945999,0.6485596,0.135,0.123,0.43,0.3,1.14223,0.9143997,0.628,0.10864999,0.14543,0.9115595,1.05384,0.6955101,0.14555,0.14133,1.44821,0.286,0.9876999,,0.11692002,0.12095002,0.5587501,0.52836,0.18179,0.13383,0.32019,0.16766,0.7697899,0.3856399,0.4444501,0.9330499,0.17,0.108,0.526,0.374,0.243,0.3,0.0,0.0,0.0,0.0,0.31148,,0.2875501,,,
22:50:14 459,0.6303701,0.9062201,0.61666,0.4062099,0.18828,0.81348,0.15389,0.9059297,0.42698,0.2366499,0.6763301,0.13798,0.6105801,,0.09897999,0.09927998,0.6672601,0.7370399,0.13691,0.10926002,0.7011701,0.29645,0.5920902,0.4108,0.09945999,0.6485596,0.135,0.123,0.43,0.3,1.14223,0.9143997,0.628,0.10864999,0.14543,0.9115595,1.05384,0.6955101,0.14555,0.14133,1.44821,0.286,0.9876999,,0.11692002,0.12095002,0.5587501,0.52836,0.18179,0.13383,0.32019,0.16766,0.7697899,0.3856399,0.4444501,0.9330499,0.17,0.108,0.526,0.374,0.243,0.3,0.0,0.0,0.0,0.0,0.31148,,0.2875501,,,
23:50:14 331,0.6303701,0.9062201,0.61666,0.4062099,0.18828,0.81348,0.15389,0.9059297,0.42698,0.2366499,0.6763301,0.13798,0.6105801,,0.09897999,0.09927998,0.6672601,0.7370399,0.13691,0.10926002,0.7011701,0.29645,0.5920902,0.4108,0.09945999,0.6485596,0.135,0.123,0.43,0.3,1.14223,0.9143997,0.628,0.10864999,0.14543,0.9115595,1.05384,0.6955101,0.14555,0.14133,1.44821,0.286,0.9876999,,0.11692002,0.12095002,0.5587501,0.52836,0.18179,0.13383,0.32019,0.16766,0.7697899,0.3856399,0.4444501,0.9330499,0.17,0.108,0.526,0.374,0.243,0.3,0.0,0.0,0.0,0.0,0.31148,,0.2875501,,,
