Angle,Torque
-272.16,-0.0177
-272.7,0
-273.24,0
-273.24,0
-272.7,0
-272.16,0
-271.62,0
-270.54,0
-269.46,0
-267.84,0
-265.68,0.01045
-264.6,0.0149
-262.98,0.01545
-260.82,0.013
-258.66,0.01135
-256.5,0.0088
-253.8,0.0071
-251.64,0.0064
-249.48,0.00795
-247.86,0.011
-245.7,0.01455
-244.08,0.01985
-241.92,0.01965
-239.76,0.01995
-237.6,0.02005
-235.44,0.01745
-233.28,0.01365
-231.12,0.01615
-228.96,0.0178
-226.8,0.02235
-225.18,0.02595
-223.02,0.0272
-220.86,0.02785
-218.7,0.0271
-216.54,0.0267
-214.38,0.0238
-212.22,0.02205
-210.06,0.02095
-207.36,0.01915
-205.2,0.0207
-203.04,0.02065
-200.88,0.0225
-198.72,0.02365
-196.56,0.02335
-194.4,0.0202
-191.7,0.01935
-189,0.01675
-186.84,0.01605
-184.68,0.01625
-181.98,0.01485
-179.82,0.018
-177.66,0.01805
-175.5,0.0183
-173.34,0.019
-171.18,0.019
-168.48,0.01525
-165.78,0.0161
-163.62,0.0151
-161.46,0.01435
-158.76,0.01435
-156.6,0.0126
-153.9,0.0127
-151.74,0.0129
-149.58,0.01195
-146.88,0.01125
-144.72,0.0117
-142.02,0.0106
-139.86,0.01085
-137.7,0.01065
-135,0.01115
-132.84,0.0119
-130.68,0.0116
-128.52,0.0118
-125.82,0.01185
-123.66,0.0111
-120.96,0.01325
-118.8,0.0134
-116.64,0.0124
-114.48,0.0126
-111.78,0.01235
-109.62,0.01285
-107.46,0.01435
-105.3,0.01385
-103.14,0.0124
-100.44,0.0131
-98.28,0.01275
-96.12,0.01245
-93.42,0.0121
-91.26,0.01175
-89.1,0.0139
-86.94,0.01395
-84.78,0.0122
-82.08,0.0137
-79.92,0.01355
-77.22,0.0128
-75.06,0.01285
-72.9,0.0136
-70.74,0.0144
-68.58,0.01355
-66.42,0.0133
-63.72,0.01245
-61.56,0.014
-59.4,0.01375
-57.24,0.01395
-54.54,0.0149
-52.38,0.0147
-50.22,0.0149
-48.06,0.01535
-45.9,0.0147
-43.74,0.01475
-41.04,0.01515
-38.88,0.01435
-36.72,0.0162
-34.56,0.01625
-31.86,0.0143
-29.7,0.0161
-27.54,0.0161
-24.84,0.01525
-22.68,0.01625
-20.52,0.0161
-18.36,0.01445
-15.66,0.0155
-13.5,0.01545
-11.34,0.014
-9.18,0.01445
-6.48,0.0138
-4.32,0.0141
-2.16,0.01515
2.7,0.01415
4.86,0.01325
7.02,0.01395
9.18,0.01635
11.34,0.01685
13.5,0.01745
16.2,0.0166
17.82,0.0182
20.52,0.01805
22.68,0.0181
24.84,0.018
27.54,0.01805
29.7,0.01685
31.86,0.0175
34.02,0.0175
36.18,0.0194
38.34,0.02005
41.04,0.0191
43.2,0.01955
45.36,0.0195
47.52,0.01825
49.68,0.01995
51.84,0.0202
54.54,0.0196
56.7,0.0198
58.86,0.0198
61.56,0.01895
63.72,0.0205
65.88,0.0206
68.04,0.01885
70.2,0.02025
72.36,0.0202
75.06,0.0186
77.22,0.0176
79.92,0.0176
82.08,0.01835
84.24,0.0188
86.4,0.0193
88.56,0.0194
91.26,0.01815
93.42,0.01795
95.58,0.0193
97.74,0.0191
99.9,0.0187
102.06,0.0198
104.76,0.01995
106.92,0.01865
109.08,0.02145
111.24,0.02125
113.4,0.02045
115.56,0.02065
118.26,0.02025
120.42,0.0195
122.58,0.0207
125.28,0.02005
127.44,0.01805
129.6,0.0194
131.76,0.01885
133.92,0.01895
136.08,0.0182
138.78,0.01765
140.4,0.01955
143.1,0.01985
145.26,0.0186
147.42,0.0193
150.12,0.0194
152.28,0.0185
154.44,0.0184
156.6,0.0176
158.76,0.01915
160.92,0.01955
163.62,0.0196
165.78,0.018
167.94,0.01835
170.1,0.0186
172.26,0.01805
174.96,0.0192
177.12,0.0183
179.82,0.01605
181.44,0.01705
184.14,0.0169
186.3,0.0154
189,0.01545
191.16,0.0159
193.32,0.0161
195.48,0.01525
198.18,0.01425
200.34,0.0151
202.5,0.01735
204.66,0.01735
206.82,0.01635
209.52,0.0152
211.68,0.0136
213.84,0.0163
216,0.01625
218.7,0.01535
220.86,0.01665
223.02,0.0159
225.18,0.015
227.34,0.01655
229.5,0.0163
232.2,0.0163
234.36,0.0162
236.52,0.01785
238.68,0.01895
240.84,0.0195
243.54,0.0177
245.16,0.01785
247.86,0.01765
250.02,0.0179
252.18,0.0185
254.34,0.0182
256.5,0.0167
259.2,0.0172
261.36,0.01725
263.52,0.0151
265.68,0.0176
268.38,0.0175
270.54,0.0172
272.7,0.01775
274.86,0.0179
277.02,0.018
279.18,0.01935
281.34,0.02105
283.5,0.02165
285.66,0.02235
287.82,0.0225
289.98,0.02055
292.68,0.02125
294.3,0.0209
297,0.0209
299.16,0.0203
301.32,0.0202
303.48,0.0226
305.64,0.02295
307.8,0.0226
309.96,0.02435
312.12,0.02485
314.28,0.02485
316.44,0.02535
318.6,0.02625
320.76,0.02525
322.92,0.0275
325.08,0.0276
327.24,0.0264
329.94,0.02705
332.1,0.02755
334.26,0.02735
336.42,0.02795
338.58,0.028
340.74,0.0265
342.9,0.0273
345.06,0.0281
347.22,0.02735
349.38,0.0278
351.54,0.02815
353.7,0.02695
356.4,0.02805
358.56,0.028
360.72,0.02835
362.88,0.0279
365.04,0.0274
367.2,0.02805
369.36,0.029
371.52,0.0277
373.68,0.0294
376.38,0.03005
378.54,0.0303
380.7,0.0301
382.86,0.0306
385.02,0.0293
387.18,0.02935
389.88,0.02885
392.04,0.02775
394.2,0.0293
396.36,0.03085
398.52,0.0302
400.68,0.02945
403.38,0.0292
405.54,0.02805
407.7,0.02895
409.86,0.02955
412.02,0.02725
414.18,0.029
416.88,0.02915
419.04,0.02885
421.2,0.02915
423.36,0.0293
425.52,0.02875
427.68,0.03185
429.84,0.03185
432.54,0.0301
434.7,0.02875
436.86,0.02815
439.02,0.0277
441.18,0.03035
443.34,0.0304
446.04,0.02845
448.2,0.0282
450.36,0.0283
453.06,0.02815
455.22,0.0282
457.38,0.02795
459.54,0.02905
461.7,0.0291
463.86,0.0277
466.56,0.02905
468.72,0.0293
470.88,0.02925
473.04,0.03165
475.2,0.03115
477.36,0.02975
479.52,0.0299
482.22,0.0303
484.38,0.02905
486.54,0.02975
488.7,0.02975
490.86,0.03105
493.56,0.03105
495.72,0.0295
497.88,0.029
500.04,0.03015
502.2,0.0295
504.9,0.02865
506.52,0.0305
509.22,0.03095
511.38,0.03105
513.54,0.03035
516.24,0.02805
518.4,0.0286
521.1,0.028
522.72,0.0284
525.42,0.02915
527.58,0.02855
529.74,0.0265
531.9,0.0266
534.6,0.02625
536.76,0.0247
539.46,0.02435
541.62,0.02355
544.32,0.0233
546.48,0.02275
548.64,0.02265
550.8,0.0246
553.5,0.0244
555.12,0.02405
557.82,0.0241
559.98,0.02325
562.68,0.02245
564.84,0.0225
567,0.0214
569.16,0.02225
571.86,0.0223
574.02,0.0223
576.18,0.02035
578.88,0.0218
581.04,0.02125
583.2,0.0214
585.9,0.0209
588.06,0.0196
590.22,0.0208
592.38,0.0218
594.54,0.02045
596.7,0.0221
598.86,0.02315
601.56,0.0232
603.72,0.0232
605.88,0.0221
608.58,0.0223
610.74,0.0226
612.9,0.0226
615.06,0.0217
617.22,0.02295
619.38,0.0229
622.08,0.02115
624.24,0.0227
626.4,0.0228
628.56,0.0222
630.72,0.02285
632.88,0.0237
635.58,0.0238
637.74,0.0232
639.9,0.02275
642.06,0.0236
644.22,0.02395
646.38,0.0254
648.54,0.02545
651.24,0.0244
653.4,0.0242
655.56,0.0241
657.72,0.02345
659.88,0.02375
662.04,0.0236
664.74,0.0235
666.9,0.0233
669.06,0.0255
671.22,0.02575
673.38,0.02585
675.54,0.0259
678.24,0.02595
680.4,0.02465
682.56,0.02645
684.72,0.0258
686.88,0.0254
689.04,0.02815
691.2,0.02765
693.36,0.0276
695.52,0.0299
698.22,0.02925
700.38,0.0276
702.54,0.0292
704.7,0.0288
706.86,0.0301
709.02,0.0301
711.18,0.0289
713.34,0.0294
715.5,0.0294
718.2,0.0282
720.36,0.02935
722.52,0.03005
724.68,0.02865
726.84,0.02815
729,0.0289
731.16,0.0278
733.32,0.02875
735.48,0.02855
738.18,0.03025
740.34,0.0307
742.5,0.02985
745.2,0.0278
747.36,0.0296
749.52,0.02785
751.68,0.02865
753.84,0.0286
756,0.0297
758.16,0.02825
760.86,0.02875
763.02,0.02755
765.18,0.02705
767.88,0.02615
770.04,0.0266
772.2,0.02665
774.9,0.02595
777.06,0.02445
779.22,0.02585
781.38,0.0262
784.08,0.02545
786.24,0.02675
788.4,0.02715
790.56,0.0259
793.26,0.0261
795.42,0.0253
797.58,0.02525
799.74,0.02655
801.9,0.0265
804.06,0.0266
806.76,0.02675
808.92,0.0254
811.08,0.0283
813.24,0.03
815.4,0.0296
817.56,0.0301
819.72,0.02955
821.88,0.0299
824.04,0.03275
826.2,0.0329
828.36,0.03505
830.52,0.0361
832.68,0.03655
834.84,0.036
837,0.0384
839.16,0.03845
840.78,0.03975
842.94,0.0398
845.1,0.03875
847.8,0.0372
849.42,0.03765
852.12,0.0389
854.28,0.0381
856.44,0.03725
858.6,0.03725
860.76,0.03675
862.92,0.03695
865.62,0.03705
867.24,0.03615
869.94,0.03765
872.1,0.0381
874.26,0.03615
876.42,0.03645
879.12,0.0366
881.28,0.0376
882.9,0.0397
885.6,0.03935
887.22,0.04175
889.38,0.0418
891.54,0.04215
893.7,0.0436
895.86,0.046
898.02,0.04605
900.18,0.04705
902.34,0.0487
903.96,0.04925
906.12,0.0512
908.28,0.05145
910.44,0.0522
912.06,0.05455
914.22,0.05655
916.38,0.05645
918.54,0.05895
920.16,0.05905
922.32,0.0615
924.48,0.06145
926.1,0.0653
928.26,0.06565
929.88,0.0711
931.5,0.0749
933.66,0.07495
935.28,0.07435
937.44,0.07675
939.06,0.0818
940.68,0.0837
942.84,0.0855
944.46,0.088
946.08,0.0918
948.24,0.0914
949.86,0.09565
951.48,0.0984
953.64,0.09855
954.72,0.10295
956.34,0.10635
958.5,0.10745
960.12,0.1058
962.28,0.10785
963.9,0.1107
966.06,0.1114
967.68,0.11235
969.3,0.1141
971.46,0.1151
973.08,0.11845
974.7,0.12175
976.32,0.1233
977.94,0.1263
980.1,0.1302
980.64,0.11695
980.64,0.12325
980.64,0.13905
980.64,0.14045
981.18,0.13165
981.72,0.129
981.72,0.1383
981.72,0.1416
982.8,0.14125
982.8,0.14625
983.88,0.1471
984.42,0.14745
985.5,0.1457
986.58,0.1449
987.66,0.1482
988.74,0.15085
989.28,0.15505
990.36,0.1579
991.44,0.15815
992.52,0.1603
993.06,0.1666
994.14,0.1687
995.22,0.16915
996.3,0.17275
997.38,0.1727
998.46,0.1769
999.54,0.1791
1000.08,0.1914
1001.16,0.19325
1002.24,0.1927
1003.86,0.19055
1004.4,0.19545
1005.48,0.20335
1006.56,0.2051
1007.1,0.2104
1008.18,0.2154
1008.72,0.22255
1009.8,0.2277
1009.8,0.2376
1010.88,0.23905
1012.5,0.2379
1014.12,0.23225
1015.2,0.2339
1015.74,0.23945
1016.82,0.24685
1017.9,0.2467
1018.98,0.25025
1019.52,0.2566
1020.6,0.259
1021.14,0.2687
1021.68,0.27855
1022.76,0.27925
1023.84,0.2812
1024.92,0.28115
1026,0.2843
1027.08,0.2887
1027.62,0.2934
1028.16,0.3015
1029.24,0.30525
1030.32,0.3064
1030.86,0.31035
1031.94,0.31125
1032.48,0.3234
1033.02,0.3314
1034.1,0.33335
1035.18,0.332
1035.72,0.337
1036.8,0.33935
