Angle,Torque
-272.16,0
-272.7,0
-272.7,0
-272.16,0
-271.62,0
-271.08,0
-270,0
-268.38,0
-266.76,0
-265.14,0.0041
-263.52,0.01215
-261.9,0.01445
-260.28,0.01425
-258.12,0.01295
-255.96,0.0133
-253.8,0.01275
-251.64,0.0119
-250.02,0.0139
-247.86,0.017
-246.24,0.0217
-244.08,0.027
-242.46,0.0325
-240.84,0.0328
-238.68,0.03185
-237.06,0.03155
-234.9,0.0296
-232.74,0.02825
-230.58,0.0286
-228.42,0.02925
-226.26,0.0313
-224.64,0.0354
-223.02,0.03585
-220.32,0.0334
-218.16,0.03325
-216,0.0329
-213.84,0.029
-211.14,0.026
-208.98,0.02645
-206.82,0.0269
-204.66,0.02795
-202.5,0.0278
-199.8,0.02605
-197.64,0.0285
-195.48,0.02815
-193.32,0.02445
-190.62,0.02345
-187.92,0.02105
-185.76,0.02015
-183.6,0.02275
-181.44,0.0218
-179.28,0.025
-177.12,0.02665
-174.42,0.02395
-172.26,0.0249
-170.1,0.02525
-167.4,0.0217
-165.24,0.0219
-162.54,0.0211
-160.38,0.0202
-158.22,0.02005
-155.52,0.0185
-153.36,0.0185
-150.66,0.01855
-148.5,0.0177
-145.8,0.01775
-143.64,0.0182
-141.48,0.0163
-138.78,0.0156
-136.62,0.0148
-133.92,0.01465
-131.76,0.0158
-129.6,0.0154
-126.9,0.0171
-124.74,0.0177
-122.58,0.0166
-119.88,0.0155
-117.72,0.0151
-115.02,0.0132
-112.86,0.0136
-110.7,0.0133
-108,0.0127
-105.84,0.01305
-103.14,0.01305
-100.98,0.01315
-98.82,0.01305
-96.12,0.013
-93.96,0.01265
-91.26,0.01425
-89.1,0.0128
-86.94,0.0118
-84.78,0.01295
-82.08,0.01185
-79.92,0.0129
-77.76,0.0129
-75.06,0.0129
-72.9,0.0127
-70.74,0.0125
-68.04,0.0121
-65.88,0.0135
-63.72,0.0133
-61.56,0.01205
-58.86,0.01295
-56.7,0.01115
-54,0.01105
-51.84,0.01275
-49.68,0.01225
-47.52,0.01255
-44.82,0.0118
-42.66,0.01175
-40.5,0.01315
-38.34,0.01305
-35.64,0.0123
-33.48,0.01285
-31.32,0.01205
-29.16,0.0121
-26.46,0.01295
-24.3,0.01185
-22.14,0.01215
-19.44,0.0117
-17.28,0.00975
-15.12,0.0102
-12.42,0.0104
-10.26,0.00915
-7.56,0.0078
-5.4,0.00775
-2.7,0.00595
1.62,0.0079
3.78,0.0078
5.94,0.00785
8.1,0.0093
10.26,0.0107
12.42,0.01295
15.12,0.01425
17.28,0.0143
19.44,0.0151
21.6,0.0158
23.76,0.0151
25.92,0.0161
28.08,0.0161
30.78,0.0137
32.4,0.0156
35.1,0.0158
37.8,0.0129
39.96,0.0136
42.12,0.01405
44.28,0.0153
46.44,0.01515
49.14,0.01355
51.3,0.0123
53.46,0.01335
55.62,0.0137
58.32,0.01395
60.48,0.01365
62.64,0.014
64.8,0.01455
67.5,0.0147
69.66,0.01525
71.82,0.0153
73.98,0.0154
76.14,0.01465
78.3,0.01635
81,0.01635
83.16,0.01665
85.32,0.0172
87.48,0.017
90.18,0.0168
91.8,0.0167
93.96,0.0168
96.12,0.0176
98.28,0.0186
100.98,0.01865
103.14,0.0173
105.3,0.01835
107.46,0.01825
109.62,0.01825
112.32,0.0189
114.48,0.01885
116.64,0.0186
118.26,0.01955
120.96,0.01865
123.12,0.01945
125.28,0.0198
127.44,0.0196
129.6,0.02105
131.76,0.02115
133.92,0.0203
136.62,0.0202
138.78,0.0195
140.94,0.0174
143.1,0.02005
145.26,0.0201
147.42,0.0204
149.58,0.0203
152.28,0.0203
154.44,0.02085
156.6,0.0226
158.76,0.02235
160.92,0.0208
163.08,0.02075
165.24,0.0213
167.94,0.0202
170.1,0.02065
172.26,0.0222
174.42,0.0227
176.58,0.022
178.74,0.0217
181.44,0.0212
183.6,0.02335
185.76,0.02215
187.92,0.02285
190.08,0.02295
192.24,0.02225
194.4,0.02155
197.1,0.0231
199.26,0.02185
201.42,0.0235
203.58,0.0233
205.74,0.0212
207.9,0.02215
210.6,0.0222
212.76,0.0205
214.92,0.02125
217.08,0.02125
219.78,0.01995
221.94,0.0216
224.1,0.0216
226.26,0.02035
228.42,0.02135
231.12,0.021
233.28,0.01905
235.44,0.0215
237.6,0.0215
240.3,0.02085
242.46,0.0207
244.62,0.01885
247.32,0.0197
249.48,0.01985
251.64,0.0184
253.8,0.0184
256.5,0.01665
258.66,0.0144
260.82,0.01705
263.52,0.01685
265.68,0.0165
268.38,0.01635
270.54,0.0137
272.7,0.01425
274.86,0.0162
277.02,0.01535
279.18,0.0156
281.88,0.01545
284.04,0.015
286.2,0.01635
288.9,0.0165
291.06,0.0151
293.22,0.01545
295.38,0.0161
297.54,0.01605
300.24,0.01605
302.4,0.0152
304.56,0.01325
306.72,0.01425
309.42,0.0143
311.58,0.0148
313.74,0.01545
315.9,0.01515
318.06,0.01405
320.76,0.01585
322.92,0.01525
325.08,0.01505
327.24,0.01565
329.4,0.015
332.1,0.01595
334.26,0.0167
336.42,0.0152
338.58,0.0169
340.74,0.0169
342.9,0.01615
345.6,0.0162
347.76,0.01435
350.46,0.01135
352.62,0.01245
354.78,0.01245
357.48,0.0119
359.64,0.0124
361.8,0.01255
363.96,0.01565
365.58,0.0188
367.74,0.01875
369.9,0.0195
372.06,0.02025
374.76,0.01985
376.92,0.01845
379.08,0.0199
381.24,0.0183
383.4,0.0203
385.56,0.02045
387.72,0.02005
389.88,0.022
392.04,0.0226
394.2,0.0219
396.36,0.0211
399.06,0.021
401.22,0.0199
403.38,0.0203
405.54,0.0216
407.7,0.02045
409.86,0.02035
412.02,0.02115
414.72,0.02075
416.34,0.0222
418.5,0.02235
421.2,0.02265
423.36,0.02335
425.52,0.0229
427.68,0.0216
429.84,0.023
432,0.02305
434.16,0.02285
436.32,0.02365
439.02,0.0232
440.64,0.0233
443.34,0.0248
445.5,0.02465
447.66,0.0233
449.82,0.02325
452.52,0.0233
454.68,0.0225
456.84,0.02475
459,0.0221
461.16,0.02355
463.32,0.02365
465.48,0.02225
468.18,0.02255
470.34,0.0233
472.5,0.0232
474.66,0.0239
476.82,0.02375
479.52,0.0218
481.68,0.0236
483.84,0.02425
486,0.02435
488.16,0.0244
490.32,0.0231
493.02,0.02215
495.18,0.0238
497.34,0.024
499.5,0.02365
501.66,0.02385
503.82,0.02385
505.98,0.02355
508.14,0.02455
510.84,0.02455
512.46,0.02635
515.16,0.0268
517.32,0.0264
519.48,0.02555
521.64,0.0273
523.8,0.02715
525.96,0.02745
528.12,0.02695
530.28,0.0262
532.98,0.02645
534.6,0.02755
537.3,0.0277
539.46,0.02705
541.62,0.0266
543.78,0.0276
545.94,0.02915
548.1,0.0302
550.26,0.03005
552.42,0.0304
555.12,0.0299
557.28,0.02945
559.44,0.0316
561.6,0.0323
563.76,0.03065
565.92,0.03145
568.08,0.0316
570.24,0.0308
572.4,0.03205
574.56,0.0328
576.72,0.03175
578.88,0.0333
581.04,0.034
583.74,0.03245
585.9,0.03235
588.06,0.03245
590.22,0.0322
592.38,0.03285
594.54,0.0331
596.7,0.03325
598.86,0.03375
601.56,0.0337
603.72,0.03335
605.88,0.03375
608.04,0.0331
610.74,0.0306
612.9,0.0316
615.06,0.0306
617.22,0.0316
619.38,0.03155
622.08,0.03005
624.24,0.03215
626.4,0.03265
628.56,0.0308
631.26,0.0298
633.42,0.02985
635.58,0.03065
637.74,0.0313
639.9,0.03085
642.06,0.03045
644.22,0.03165
646.92,0.0317
649.08,0.0303
651.24,0.03265
653.4,0.03245
656.1,0.03225
658.26,0.0332
660.42,0.03265
662.58,0.0332
664.74,0.03325
666.9,0.0328
669.06,0.0347
671.22,0.03565
673.38,0.0351
675.54,0.035
677.7,0.0376
679.86,0.0374
682.02,0.0379
684.18,0.0387
686.34,0.03705
689.04,0.037
690.66,0.0381
692.82,0.038
694.98,0.0397
697.68,0.0399
699.84,0.03825
702,0.0402
704.16,0.0401
706.32,0.0389
708.48,0.0389
710.64,0.03785
713.34,0.03845
714.96,0.0412
717.66,0.04215
719.28,0.04265
721.44,0.04615
723.6,0.0483
725.76,0.04835
727.38,0.05095
729.54,0.0513
731.7,0.0494
733.86,0.0499
736.02,0.0506
738.18,0.04825
740.34,0.0508
742.5,0.05215
744.66,0.05145
746.82,0.0538
748.98,0.0553
751.14,0.05485
752.76,0.05575
754.92,0.05605
757.08,0.0538
759.24,0.0539
761.94,0.05425
764.1,0.0541
766.26,0.0547
768.42,0.0554
770.58,0.0539
772.74,0.05605
774.9,0.05795
777.06,0.0565
779.22,0.05835
781.38,0.0596
783.54,0.05835
785.7,0.06005
787.86,0.0604
790.02,0.0592
791.64,0.0635
794.34,0.06395
795.96,0.0617
798.66,0.0624
800.28,0.06225
802.44,0.06205
804.6,0.0642
806.76,0.06505
808.92,0.0649
811.08,0.06555
813.24,0.06585
815.94,0.0648
817.56,0.0665
820.26,0.0682
821.88,0.0658
824.04,0.0662
826.74,0.0665
828.9,0.06475
831.06,0.0685
833.22,0.0692
834.84,0.0693
837,0.071
839.7,0.07075
841.32,0.06925
843.48,0.07235
845.64,0.07335
847.8,0.0744
849.96,0.07445
852.12,0.07435
854.28,0.0726
856.44,0.07435
858.6,0.0742
860.76,0.07195
862.92,0.0737
865.62,0.07525
867.24,0.07215
869.4,0.076
871.56,0.07685
873.72,0.0785
875.88,0.0798
878.04,0.0793
880.2,0.08
881.82,0.08365
884.52,0.0839
886.14,0.0852
888.3,0.0864
890.46,0.0857
892.62,0.0842
894.78,0.08645
896.4,0.08805
898.56,0.0891
900.72,0.0902
902.88,0.08985
905.04,0.09025
906.66,0.09285
908.82,0.0953
910.98,0.0937
913.14,0.09405
915.3,0.09425
917.46,0.09495
919.08,0.0968
921.24,0.0995
923.94,0.09735
925.56,0.09915
927.72,0.09955
929.88,0.1001
932.04,0.1013
933.66,0.1034
935.82,0.1034
937.98,0.10485
939.6,0.10495
941.76,0.10645
943.92,0.10595
946.08,0.1086
948.24,0.11005
949.86,0.11225
952.02,0.11425
954.18,0.1167
955.8,0.1205
957.42,0.12045
959.04,0.12435
961.2,0.12605
963.36,0.1302
963.36,0.1173
963.36,0.1213
963.36,0.1317
963.36,0.1365
963.9,0.1352
963.9,0.12795
964.44,0.13785
964.44,0.1466
964.44,0.1475
964.98,0.1476
965.52,0.1482
966.06,0.1537
967.14,0.1542
967.68,0.15505
968.22,0.15875
969.3,0.1587
970.38,0.16065
970.92,0.1648
972,0.16665
973.08,0.1661
974.16,0.1664
975.24,0.16785
975.78,0.17295
977.4,0.17325
977.94,0.17915
979.02,0.18145
980.1,0.18585
981.18,0.18855
982.26,0.1906
982.8,0.19485
983.88,0.1987
984.96,0.2009
986.04,0.20195
987.12,0.2063
988.2,0.21045
988.74,0.21645
989.82,0.21915
991.44,0.21875
992.52,0.22005
993.06,0.22635
994.68,0.2264
995.22,0.23575
996.3,0.23655
996.84,0.2442
997.92,0.2456
998.46,0.25695
998.46,0.2683
999.54,0.2696
1000.62,0.2687
1001.7,0.2694
1002.78,0.2739
1003.86,0.2762
1004.4,0.2857
1005.48,0.28955
1006.02,0.29405
1007.1,0.29645
1007.64,0.3014
1008.72,0.30495
1008.72,0.31755
1009.8,0.32115
1010.34,0.32285
1011.96,0.3226
1013.04,0.32065
1013.04,0.332
1013.58,0.34305
