Angle,Torque
-271.62,-0.0269
-272.7,0
-272.7,0
-272.7,0
-272.7,0
-272.16,0
-271.08,0
-270,0
-268.38,0
-266.76,0
-265.14,0.00505
-263.52,0.01375
-261.9,0.01815
-260.28,0.0183
-258.12,0.0174
-256.5,0.01745
-254.34,0.01465
-252.18,0.01405
-250.02,0.0149
-247.86,0.01735
-246.24,0.01795
-244.08,0.0206
-241.92,0.0237
-240.3,0.02405
-238.14,0.02215
-235.44,0.02025
-233.28,0.01795
-231.12,0.0148
-228.96,0.0159
-226.8,0.0159
-224.1,0.0172
-222.48,0.0205
-220.32,0.02045
-218.16,0.02
-215.46,0.0196
-213.3,0.0184
-211.14,0.0164
-208.98,0.0145
-206.28,0.01345
-204.12,0.0129
-201.96,0.0162
-199.8,0.01605
-197.1,0.0156
-194.94,0.0159
-192.78,0.01475
-190.08,0.01425
-187.92,0.01435
-185.76,0.01185
-183.06,0.01115
-180.9,0.01135
-178.74,0.0128
-176.58,0.01445
-173.88,0.0142
-171.72,0.0143
-169.56,0.01515
-167.4,0.01485
-164.7,0.0106
-162.54,0.01045
-159.84,0.0094
-157.68,0.0111
-155.52,0.0111
-152.82,0.00955
-150.66,0.0091
-147.96,0.00935
-145.8,0.00845
-143.1,0.00735
-140.94,0.0067
-138.24,0.0054
-136.08,0.00575
-133.38,0.004
-131.22,0.00455
-129.06,0.0048
-126.36,0.00355
-124.2,0.00325
-121.5,0.00305
-119.34,0.0021
-117.18,0.0017
-114.48,0.0012
-112.32,0.00095
-109.62,0.0026
-107.46,0.0033
-105.3,0.00505
-102.6,0.00765
-100.98,0.01095
-98.82,0.01255
-96.66,0.0128
-94.5,0.012
-92.34,0.01395
-90.18,0.01425
-88.02,0.01345
-85.86,0.0128
-83.16,0.01285
-81,0.01395
-78.84,0.01395
-76.68,0.013
-73.98,0.0112
-71.82,0.01135
-69.66,0.0112
-67.5,0.0114
-65.34,0.01085
-62.64,0.01035
-60.48,0.00935
-57.78,0.0096
-55.62,0.0095
-53.46,0.0095
-51.3,0.0105
-49.14,0.00965
-46.44,0.0098
-44.28,0.00975
-42.12,0.0086
-39.42,0.00945
-37.26,0.00945
-34.56,0.0089
-32.4,0.00965
-30.24,0.0092
-28.08,0.0112
-25.92,0.0113
-23.76,0.0103
-21.06,0.01005
-18.9,0.0111
-16.74,0.01165
-14.58,0.01175
-12.42,0.0113
-9.72,0.0103
-7.56,0.01135
-5.4,0.0116
-3.24,0.01065
1.08,0.01175
3.78,0.01225
5.94,0.0104
8.1,0.01445
10.26,0.0143
12.96,0.0124
15.12,0.01185
17.28,0.0111
19.44,0.01305
21.6,0.0144
24.3,0.0126
26.46,0.01145
28.62,0.0118
31.32,0.0113
33.48,0.0104
35.64,0.01105
38.34,0.0103
40.5,0.0117
42.66,0.01275
44.82,0.01125
46.98,0.01325
49.14,0.0137
51.3,0.0139
54,0.01455
56.16,0.01505
58.32,0.0138
60.48,0.0157
62.64,0.01535
64.8,0.01645
67.5,0.01645
69.66,0.0145
71.82,0.0165
73.98,0.01725
76.14,0.01635
78.3,0.01735
81,0.0174
83.16,0.0162
85.32,0.0176
87.48,0.0178
89.64,0.01625
91.8,0.017
93.96,0.0174
96.12,0.0182
98.82,0.0187
100.98,0.01865
103.14,0.01785
105.3,0.0177
107.46,0.0178
109.62,0.01755
111.78,0.01835
113.94,0.01835
116.64,0.01735
118.8,0.01685
120.96,0.01705
123.66,0.0155
125.82,0.0175
127.98,0.01685
130.14,0.0174
132.3,0.0171
134.46,0.0169
137.16,0.01535
139.32,0.0156
141.48,0.0143
143.64,0.0153
146.34,0.01645
148.5,0.01395
150.66,0.014
153.36,0.014
155.52,0.0147
157.68,0.01465
159.84,0.01455
162,0.01435
164.7,0.01485
166.86,0.0143
169.02,0.015
171.72,0.015
173.88,0.01285
176.04,0.0129
178.2,0.0159
180.36,0.0161
182.52,0.01615
184.68,0.0146
187.38,0.01465
189.54,0.0179
191.7,0.0182
193.86,0.0145
196.02,0.0152
198.72,0.01535
200.88,0.01405
203.04,0.01635
205.2,0.0168
207.36,0.01615
209.52,0.0173
212.22,0.0176
214.38,0.01545
216.54,0.0152
218.7,0.0155
221.4,0.0149
223.56,0.0143
225.72,0.01395
227.88,0.0153
230.04,0.0161
232.2,0.0168
234.36,0.0173
236.52,0.0166
239.22,0.01655
241.38,0.01705
243.54,0.0177
245.7,0.01665
247.86,0.0166
250.02,0.0164
252.18,0.0165
254.88,0.01825
256.5,0.0196
259.2,0.0203
261.36,0.02035
263.52,0.02035
265.68,0.0193
267.84,0.02
270,0.0199
272.16,0.01845
274.32,0.01945
276.48,0.01955
278.64,0.0213
281.34,0.02325
283.5,0.0229
285.66,0.02275
287.82,0.02295
289.98,0.0229
292.14,0.0227
294.3,0.0238
296.46,0.0238
298.62,0.0217
301.32,0.021
303.48,0.02065
305.64,0.02015
307.8,0.02165
309.96,0.02205
312.12,0.02265
314.82,0.0217
316.98,0.02095
319.14,0.02055
321.3,0.02235
323.46,0.0231
325.62,0.02355
328.32,0.02345
330.48,0.02265
332.64,0.02495
334.8,0.02525
336.96,0.0243
339.12,0.02475
341.28,0.02475
343.44,0.0236
345.6,0.0243
348.3,0.0243
350.46,0.02325
352.62,0.0246
354.78,0.02345
357.48,0.02155
359.1,0.0236
361.8,0.0234
363.96,0.02245
366.12,0.02245
368.28,0.02285
370.44,0.02405
372.6,0.02645
374.76,0.0257
377.46,0.0257
379.62,0.027
381.78,0.027
383.94,0.02515
386.1,0.02645
388.26,0.025
390.96,0.0246
393.12,0.02455
395.28,0.02425
397.44,0.0245
399.6,0.02575
402.3,0.02435
404.46,0.02615
406.62,0.02625
408.78,0.0262
410.94,0.0267
413.1,0.0267
415.26,0.0275
417.42,0.02755
420.12,0.02675
422.28,0.02575
424.44,0.02845
426.6,0.0277
428.76,0.02655
430.92,0.02665
433.08,0.02665
435.78,0.0255
437.94,0.02705
440.1,0.0275
442.26,0.02775
444.42,0.02755
447.12,0.0269
449.28,0.02665
451.44,0.02735
453.6,0.0276
455.76,0.0279
457.92,0.0281
460.08,0.0277
462.24,0.0308
464.94,0.0313
467.1,0.02825
469.26,0.029
471.42,0.03015
473.58,0.03095
475.74,0.03135
477.9,0.0308
480.06,0.02925
482.22,0.03005
484.92,0.03005
487.08,0.02925
489.24,0.0291
491.4,0.02865
493.56,0.02985
495.72,0.02975
498.42,0.0294
500.58,0.0289
502.74,0.0286
504.9,0.02845
507.06,0.0295
509.76,0.02985
511.92,0.02925
514.08,0.02955
516.24,0.03005
518.4,0.0297
520.56,0.0302
523.26,0.0304
525.42,0.0287
527.58,0.02995
529.74,0.0302
532.44,0.0282
534.6,0.0287
536.76,0.03055
538.92,0.031
541.08,0.03215
543.24,0.03215
545.4,0.03135
547.56,0.0336
549.72,0.0337
551.88,0.0332
554.04,0.034
556.74,0.03375
558.9,0.03415
561.06,0.0339
563.22,0.03445
565.38,0.03595
567.54,0.0372
569.7,0.037
571.86,0.0354
574.02,0.035
576.18,0.0357
578.88,0.03495
581.04,0.03495
583.2,0.0356
585.36,0.03735
587.52,0.0374
589.68,0.0362
591.84,0.03635
594,0.0369
596.16,0.03685
598.32,0.0375
601.02,0.03665
603.18,0.03605
605.34,0.03605
607.5,0.0355
609.66,0.03355
612.36,0.0339
614.52,0.0338
616.68,0.03275
618.84,0.03565
621.54,0.0361
623.7,0.03415
625.86,0.035
628.56,0.03405
630.72,0.0321
632.88,0.0349
635.04,0.0339
637.2,0.03305
639.36,0.0339
641.52,0.0345
643.68,0.03625
645.84,0.03745
648.54,0.0369
650.7,0.0372
652.86,0.0361
655.02,0.03585
657.18,0.0374
659.34,0.03755
662.04,0.03525
664.2,0.0353
666.36,0.03485
668.52,0.03575
670.68,0.03725
673.38,0.0373
675.54,0.03445
677.7,0.03465
679.86,0.0354
682.02,0.0363
684.18,0.0389
686.34,0.03845
688.5,0.0386
690.66,0.03965
692.82,0.0404
694.98,0.0413
697.14,0.04335
699.3,0.0424
701.46,0.04175
703.62,0.0441
705.78,0.04415
707.94,0.0446
710.1,0.04715
712.26,0.047
714.42,0.047
716.58,0.048
718.74,0.0482
720.9,0.04905
722.52,0.05095
725.22,0.05035
726.84,0.0503
729,0.05285
731.16,0.05305
733.32,0.05475
734.94,0.05805
737.64,0.05795
739.26,0.05835
741.42,0.0587
743.58,0.05975
745.74,0.0588
747.9,0.0607
750.06,0.061
752.22,0.06135
754.38,0.06
756,0.0617
758.16,0.062
760.32,0.06555
762.48,0.0663
764.64,0.06685
766.26,0.0671
768.42,0.0683
770.58,0.0679
772.74,0.06825
774.9,0.06915
776.52,0.07135
779.22,0.07215
780.84,0.07295
783.54,0.0722
785.16,0.0748
787.32,0.0763
788.94,0.07715
791.1,0.0777
793.26,0.0789
795.42,0.079
797.04,0.0794
799.2,0.0821
801.36,0.08285
803.52,0.08385
805.68,0.08415
807.84,0.08465
809.46,0.08565
811.08,0.0908
813.78,0.091
815.4,0.0915
817.02,0.09355
819.18,0.09515
820.8,0.0982
822.96,0.1011
825.12,0.1037
826.74,0.1009
828.9,0.10475
830.52,0.10715
832.68,0.1072
834.3,0.1095
836.46,0.1101
838.08,0.111
839.7,0.1173
841.86,0.11845
843.48,0.11795
845.64,0.11965
847.26,0.12605
848.88,0.12785
850.5,0.1299
852.66,0.1359
853.2,0.12355
853.2,0.1278
853.2,0.1358
853.2,0.1387
853.74,0.1352
854.28,0.13115
854.28,0.13595
854.82,0.1413
854.82,0.1506
854.82,0.15395
855.9,0.15335
856.98,0.15025
858.06,0.14705
859.14,0.1459
860.22,0.14375
860.76,0.1472
861.3,0.1564
861.84,0.16255
862.92,0.16515
864,0.164
865.62,0.16265
866.7,0.1637
867.78,0.16485
868.86,0.1712
869.94,0.17135
871.56,0.1689
873.18,0.1673
874.26,0.1701
875.34,0.17225
876.96,0.17135
878.58,0.16755
880.2,0.1664
881.82,0.1669
883.44,0.16875
885.06,0.16865
886.68,0.1659
888.3,0.1681
890.46,0.1693
892.62,0.1687
894.24,0.173
895.86,0.1803
897.48,0.18185
899.64,0.1812
900.72,0.1884
902.34,0.1969
903.96,0.2021
905.04,0.2107
906.66,0.21375
908.28,0.2149
909.9,0.21725
910.98,0.22395
912.6,0.22995
914.22,0.2306
915.3,0.2367
916.92,0.23655
918,0.24175
919.62,0.2447
921.24,0.24875
922.32,0.2559
923.4,0.26155
925.02,0.26405
926.1,0.26875
927.72,0.2683
928.8,0.27945
930.42,0.27975
932.04,0.2803
933.66,0.28275
934.74,0.28785
936.36,0.28875
937.44,0.2928
939.06,0.29355
939.6,0.30665
941.22,0.30865
942.3,0.31205
943.92,0.3159
944.46,0.32765
945.54,0.3367
946.62,0.3381
948.24,0.34
949.32,0.34195
